,loss,accuracy
0,0.9210469722747803,0.887499988079071
1,0.08108031004667282,0.9853125214576721
2,0.03561624139547348,0.9921875
3,0.0636986568570137,0.9903125166893005
4,0.04741375520825386,0.9903125166893005
