,loss,accuracy
0,1.1828175783157349,0.8496875166893005
1,0.11905863881111145,0.9775000214576721
2,0.08106442540884018,0.9825000166893005
3,0.053623031824827194,0.9862499833106995
4,0.07633930444717407,0.9837499856948853
